Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
2500	-979.167	-170.057	-809.11	0.794354	0.69862	0.593258	0.842953	0.1132535	0.9028524	0.8429527	0.5932584	0.6986196	0.7943543	0.05278344	0.06047009	0.09714761	69.38825	0.02720552	0.0483277	0.0483277	0.0483277	0.0483277	0.0483277	0.0483277	0.0647093	0.0647093	0.0647093	0.0647093	0.0647093	0.0647093	0.0536296	0.0536296	0.0536296	0.0536296	0.0536296	0.0536296	69.38825	1758.837	0.4660644	0.255151	0.524538	0.220311	0.255151	0.2203109	0.744849	0.5245381
2550	-980.812	-170.974	-809.838	0.570399	0.655851	0.210123	0.694354	0.1058238	0.9510046	0.6943537	0.2101234	0.6558515	0.5703988	0.04745116	0.0583726	0.04899537	69.38825	0.07011472	0.026545	0.026545	0.026545	0.026545	0.026545	0.026545	0.0720587	0.0720587	0.0720587	0.0720587	0.0720587	0.0720587	0.068063	0.068063	0.068063	0.068063	0.068063	0.068063	69.38825	1758.837	0.448398	0.4299614	0.145364	0.424674	0.429961	0.4246745	0.5700386	0.1453641
2600	-981.469	-171.497	-809.972	0.954295	0.415359	0.301771	0.71368	0.1091516	0.9613991	0.7136796	0.301771	0.4153595	0.9542947	0.04634333	0.06280824	0.03860094	69.38825	0.06159018	0.027765	0.027765	0.027765	0.027765	0.027765	0.027765	0.0878015	0.0878015	0.0878015	0.0878015	0.0878015	0.0878015	0.0511002	0.0511002	0.0511002	0.0511002	0.0511002	0.0511002	69.38825	1758.837	0.4245778	0.009297645	0.355379	0.635323	0.00929764	0.6353233	0.9907024	0.355379
2650	-980.589	-171.197	-809.392	0.447077	0.830216	0.455133	0.752985	0.1004295	0.8765626	0.7529852	0.4551335	0.8302156	0.4470769	0.03668367	0.06374587	0.1234374	69.38825	0.0340287	0.0543712	0.0543712	0.0543712	0.0543712	0.0543712	0.0543712	0.0534088	0.0534088	0.0534088	0.0534088	0.0534088	0.0534088	0.0588867	0.0588867	0.0588867	0.0588867	0.0588867	0.0588867	69.38825	1758.837	0.3652677	0.5855858	0.226797	0.187618	0.585586	0.1876176	0.4144142	0.2267965
2700	-981.601	-172.427	-809.174	0.767413	0.554583	0.363351	0.664781	0.1000464	0.8608894	0.6647814	0.3633512	0.554583	0.767413	0.03499571	0.06505065	0.1391106	69.38825	0.02482531	0.0341952	0.0341952	0.0341952	0.0341952	0.0341952	0.0341952	0.0722217	0.0722217	0.0722217	0.0722217	0.0722217	0.0722217	0.0602498	0.0602498	0.0602498	0.0602498	0.0602498	0.0602498	69.38825	1758.837	0.3497949	0.3350518	0.0984242	0.566524	0.335052	0.566524	0.6649482	0.09842419
2750	-979.605	-170.201	-809.404	0.703165	0.797371	0.244094	0.541812	0.09940985	0.9036722	0.5418116	0.2440939	0.797371	0.7031646	0.0458767	0.05353315	0.09632775	69.38825	0.03960419	0.020525	0.020525	0.020525	0.020525	0.020525	0.020525	0.0591266	0.0591266	0.0591266	0.0591266	0.0591266	0.0591266	0.0870151	0.0870151	0.0870151	0.0870151	0.0870151	0.0870151	69.38825	1758.837	0.4614905	0.009347921	0.733525	0.257127	0.00934792	0.2571269	0.9906521	0.7335252
2800	-978.203	-169.244	-808.959	0.470764	0.903889	0.491686	0.990941	0.09720363	0.8967873	0.9909406	0.4916858	0.9038892	0.4707637	0.04106985	0.05613378	0.1032127	69.38825	0.02461027	0.0588764	0.0588764	0.0588764	0.0588764	0.0588764	0.0588764	0.0563711	0.0563711	0.0563711	0.0563711	0.0563711	0.0563711	0.0514191	0.0514191	0.0514191	0.0514191	0.0514191	0.0514191	69.38825	1758.837	0.4225136	0.1901483	0.153869	0.655983	0.190148	0.6559826	0.8098517	0.1538691
2850	-980.293	-171.084	-809.209	0.84055	0.914923	0.32749	0.457956	0.1092674	0.8879869	0.4579563	0.3274901	0.914923	0.8405501	0.06452654	0.04474089	0.1120131	69.38825	0.02358161	0.0191695	0.0191695	0.0191695	0.0191695	0.0191695	0.0191695	0.0492012	0.0492012	0.0492012	0.0492012	0.0492012	0.0492012	0.098296	0.098296	0.098296	0.098296	0.098296	0.098296	69.38825	1758.837	0.5905377	0.294035	0.180716	0.525249	0.294035	0.5252491	0.705965	0.1807159
2900	-981.701	-170.951	-810.749	0.686865	0.465822	0.34588	0.359473	0.1157062	0.9550319	0.359473	0.3458805	0.4658217	0.6868653	0.04860429	0.0671019	0.04496813	69.38825	0.06827352	0.0299804	0.0299804	0.0299804	0.0299804	0.0299804	0.0299804	0.0595364	0.0595364	0.0595364	0.0595364	0.0595364	0.0595364	0.07715	0.07715	0.07715	0.07715	0.07715	0.07715	69.38825	1758.837	0.4200664	0.01291099	0.521568	0.465521	0.012911	0.465521	0.987089	0.521568
2950	-983.814	-172.614	-811.2	0.625671	0.826291	0.274925	0.623033	0.1095914	0.9407227	0.6230334	0.2749251	0.8262907	0.625671	0.03698504	0.07260636	0.0592773	69.38825	0.06583118	0.0264801	0.0264801	0.0264801	0.0264801	0.0264801	0.0264801	0.0602632	0.0602632	0.0602632	0.0602632	0.0602632	0.0602632	0.0799233	0.0799233	0.0799233	0.0799233	0.0799233	0.0799233	69.38825	1758.837	0.3374812	0.03429518	0.909987	0.055718	0.0342952	0.05571796	0.9657048	0.9099869
3000	-981.091	-170.905	-810.186	0.917945	0.413124	0.504835	0.782222	0.09539424	0.9349179	0.7822223	0.5048348	0.4131239	0.9179452	0.04971049	0.04568375	0.06508209	69.38825	0.03645484	0.0441077	0.0441077	0.0441077	0.0441077	0.0441077	0.0441077	0.0802013	0.0802013	0.0802013	0.0802013	0.0802013	0.0802013	0.0423576	0.0423576	0.0423576	0.0423576	0.0423576	0.0423576	69.38825	1758.837	0.5211058	0.3478442	0.26472	0.387436	0.347844	0.3874357	0.6521558	0.2647201
3050	-981.714	-170.208	-811.506	0.240195	0.627462	0.145626	0.790572	0.07794099	0.9061581	0.7905719	0.1456261	0.6274624	0.2401951	0.0217319	0.05620909	0.09384194	69.38825	0.03774757	0.0421036	0.0421036	0.0421036	0.0421036	0.0421036	0.0421036	0.0694455	0.0694455	0.0694455	0.0694455	0.0694455	0.0694455	0.0551176	0.0551176	0.0551176	0.0551176	0.0551176	0.0551176	69.38825	1758.837	0.278825	0.1659605	0.805041	0.0289989	0.165961	0.02899893	0.8340395	0.8050405
3100	-981.107	-169.751	-811.356	0.1312	0.960599	0.285693	0.871325	0.09848307	0.8735152	0.8713248	0.2856931	0.9605993	0.1311996	0.01870975	0.07977332	0.1264848	69.38825	0.02652782	0.0847953	0.0847953	0.0847953	0.0847953	0.0847953	0.0847953	0.0389408	0.0389408	0.0389408	0.0389408	0.0389408	0.0389408	0.0429306	0.0429306	0.0429306	0.0429306	0.0429306	0.0429306	69.38825	1758.837	0.1899793	0.08829275	0.829167	0.0825405	0.0882927	0.0825405	0.9117073	0.8291668
3150	-981.405	-171.894	-809.511	0.473708	0.94678	0.838928	0.967209	0.1142915	0.8998535	0.9672087	0.8389279	0.9467796	0.4737077	0.07072913	0.04356241	0.1001465	69.38825	0.02951388	0.0787132	0.0787132	0.0787132	0.0787132	0.0787132	0.0787132	0.0444461	0.0444461	0.0444461	0.0444461	0.0444461	0.0444461	0.0435073	0.0435073	0.0435073	0.0435073	0.0435073	0.0435073	69.38825	1758.837	0.6188483	0.5734452	0.219926	0.206629	0.573445	0.2066286	0.4265548	0.2199262
3200	-983.437	-172.331	-811.106	0.200284	0.849202	0.442232	0.590564	0.1185097	0.836798	0.5905639	0.4422324	0.8492023	0.2002845	0.08656445	0.0319452	0.163202	69.38825	0.02295401	0.0792091	0.0792091	0.0792091	0.0792091	0.0792091	0.0792091	0.0358734	0.0358734	0.0358734	0.0358734	0.0358734	0.0358734	0.0515842	0.0515842	0.0515842	0.0515842	0.0515842	0.0515842	69.38825	1758.837	0.7304422	0.3149045	0.0954473	0.589648	0.314905	0.5896482	0.6850955	0.09544727
3250	-980.756	-169.691	-811.066	0.488927	0.804461	0.446371	0.757896	0.1491139	0.8956418	0.7578963	0.4463713	0.8044608	0.4889268	0.09688959	0.05222434	0.1043582	69.38825	0.02599441	0.0511566	0.0511566	0.0511566	0.0511566	0.0511566	0.0511566	0.0560337	0.0560337	0.0560337	0.0560337	0.0560337	0.0560337	0.0594764	0.0594764	0.0594764	0.0594764	0.0594764	0.0594764	69.38825	1758.837	0.6497689	0.4091987	0.550022	0.0407798	0.409199	0.04077977	0.5908013	0.5500215
3300	-979.398	-169.227	-810.17	0.178574	0.777825	0.251534	0.886596	0.09932414	0.9176842	0.8865963	0.251534	0.7778252	0.1785743	0.05713743	0.04218671	0.08231576	69.38825	0.02954115	0.0714454	0.0714454	0.0714454	0.0714454	0.0714454	0.0714454	0.050722	0.050722	0.050722	0.050722	0.050722	0.050722	0.0444992	0.0444992	0.0444992	0.0444992	0.0444992	0.0444992	69.38825	1758.837	0.5752623	0.216681	0.0828033	0.700516	0.216681	0.7005157	0.783319	0.0828033
3350	-981.904	-170.936	-810.968	0.0671553	0.991301	0.325995	0.745715	0.09572636	0.8850023	0.7457152	0.3259947	0.9913011	0.06715532	0.01935913	0.07636723	0.1149977	69.38825	0.03373272	0.112624	0.112624	0.112624	0.112624	0.112624	0.112624	0.0232008	0.0232008	0.0232008	0.0232008	0.0232008	0.0232008	0.0308415	0.0308415	0.0308415	0.0308415	0.0308415	0.0308415	69.38825	1758.837	0.202234	0.1103899	0.782178	0.107432	0.11039	0.1074325	0.8896101	0.7821776
3400	-980.884	-171.93	-808.954	0.188479	0.797703	0.114462	0.515972	0.1058067	0.9093138	0.5159719	0.114462	0.7977028	0.1884791	0.05073771	0.055069	0.09068623	69.38825	0.030041	0.0320981	0.0320981	0.0320981	0.0320981	0.0320981	0.0320981	0.0528545	0.0528545	0.0528545	0.0528545	0.0528545	0.0528545	0.0817141	0.0817141	0.0817141	0.0817141	0.0817141	0.0817141	69.38825	1758.837	0.4795321	0.07922783	0.580949	0.339823	0.0792278	0.3398229	0.9207722	0.5809493
3450	-979.31	-170.281	-809.029	0.414264	0.499727	0.324639	0.973276	0.1064792	0.9278353	0.9732757	0.3246391	0.4997274	0.4142644	0.04762732	0.0588519	0.07216466	69.38825	0.03074663	0.056858	0.056858	0.056858	0.056858	0.056858	0.056858	0.0725552	0.0725552	0.0725552	0.0725552	0.0725552	0.0725552	0.0372534	0.0372534	0.0372534	0.0372534	0.0372534	0.0372534	69.38825	1758.837	0.4472921	0.03712899	0.460536	0.502335	0.037129	0.5023345	0.962871	0.4605365
3500	-978.716	-169.185	-809.531	0.578354	0.517877	0.29763	0.75828	0.109431	0.9345569	0.7582804	0.2976302	0.5178771	0.5783545	0.06235918	0.04707178	0.06544306	69.38825	0.04007739	0.039029	0.039029	0.039029	0.039029	0.039029	0.039029	0.0758411	0.0758411	0.0758411	0.0758411	0.0758411	0.0758411	0.0517966	0.0517966	0.0517966	0.0517966	0.0517966	0.0517966	69.38825	1758.837	0.5698495	0.4946777	0.48978	0.0155421	0.494678	0.01554211	0.5053223	0.4897802
3550	-980.714	-171.322	-809.392	0.578933	0.990094	0.259141	0.445269	0.1087349	0.9385259	0.4452688	0.2591405	0.9900942	0.5789327	0.05146105	0.05727385	0.06147414	69.38825	0.04542402	0.0203211	0.0203211	0.0203211	0.0203211	0.0203211	0.0203211	0.0453984	0.0453984	0.0453984	0.0453984	0.0453984	0.0453984	0.100947	0.100947	0.100947	0.100947	0.100947	0.100947	69.38825	1758.837	0.4732708	0.4721046	0.465494	0.0624014	0.472105	0.06240144	0.5278954	0.465494
3600	-981.393	-172.505	-808.888	0.270354	0.998874	0.223797	0.781782	0.09577986	0.8505518	0.7817819	0.2237974	0.998874	0.2703542	0.03222604	0.06355381	0.1494482	69.38825	0.01856664	0.0444264	0.0444264	0.0444264	0.0444264	0.0444264	0.0444264	0.0536685	0.0536685	0.0536685	0.0536685	0.0536685	0.0536685	0.0685717	0.0685717	0.0685717	0.0685717	0.0685717	0.0685717	69.38825	1758.837	0.3364595	0.4547998	0.456142	0.0890577	0.4548	0.08905773	0.5452002	0.4561425
3650	-978.314	-169.21	-809.104	0.951334	0.718756	0.246715	0.685118	0.1108861	0.9222094	0.6851183	0.2467154	0.7187565	0.9513337	0.05875933	0.05212672	0.07779056	69.38825	0.03353644	0.0187238	0.0187238	0.0187238	0.0187238	0.0187238	0.0187238	0.072199	0.072199	0.072199	0.072199	0.072199	0.072199	0.0757438	0.0757438	0.0757438	0.0757438	0.0757438	0.0757438	69.38825	1758.837	0.5299073	0.1581054	0.213567	0.628327	0.158105	0.6283272	0.8418946	0.2135674
3700	-983.107	-172.879	-810.229	0.544874	0.554493	0.353295	0.327233	0.0907019	0.9307082	0.3272332	0.3532954	0.5544933	0.5448736	0.03336169	0.05734022	0.06929183	69.38825	0.05950127	0.0323273	0.0323273	0.0323273	0.0323273	0.0323273	0.0323273	0.0498571	0.0498571	0.0498571	0.0498571	0.0498571	0.0498571	0.0844823	0.0844823	0.0844823	0.0844823	0.0844823	0.0844823	69.38825	1758.837	0.3678168	0.3716994	0.150136	0.478164	0.371699	0.4781642	0.6283006	0.1501364
3750	-982.274	-170.286	-811.989	0.451609	0.251814	0.0908619	0.363612	0.09088157	0.974224	0.3636118	0.09086189	0.251814	0.4516092	0.01502385	0.07585772	0.02577602	69.38825	0.08390592	0.0177072	0.0177072	0.0177072	0.0177072	0.0177072	0.0177072	0.0880097	0.0880097	0.0880097	0.0880097	0.0880097	0.0880097	0.0609498	0.0609498	0.0609498	0.0609498	0.0609498	0.0609498	69.38825	1758.837	0.1653124	0.26886	0.55485	0.17629	0.26886	0.1762899	0.73114	0.5548502
3800	-978.904	-169.11	-809.794	0.504745	0.551674	0.181086	0.432714	0.1130111	0.9536901	0.432714	0.1810863	0.5516737	0.5047445	0.05174098	0.06127008	0.04630989	69.38825	0.05162341	0.0227038	0.0227038	0.0227038	0.0227038	0.0227038	0.0227038	0.0632827	0.0632827	0.0632827	0.0632827	0.0632827	0.0632827	0.0806801	0.0806801	0.0806801	0.0806801	0.0806801	0.0806801	69.38825	1758.837	0.45784	0.1266487	0.107775	0.765576	0.126649	0.7655758	0.8733513	0.1077754
3850	-983.658	-173.06	-810.598	0.606839	0.518483	0.148635	0.385313	0.09764374	0.9564693	0.3853134	0.1486346	0.5184834	0.6068394	0.04777288	0.04987086	0.04353069	69.38825	0.09811425	0.0157581	0.0157581	0.0157581	0.0157581	0.0157581	0.0157581	0.0643365	0.0643365	0.0643365	0.0643365	0.0643365	0.0643365	0.0865721	0.0865721	0.0865721	0.0865721	0.0865721	0.0865721	69.38825	1758.837	0.4892569	0.4756257	0.185258	0.339117	0.475626	0.3391165	0.5243743	0.1852578
3900	-982.284	-172.616	-809.668	0.0368696	0.750404	0.205222	0.290666	0.11897	0.9450799	0.2906661	0.2052224	0.7504044	0.03686959	0.07409193	0.04487807	0.05492007	69.38825	0.03724645	0.101411	0.101411	0.101411	0.101411	0.101411	0.101411	0.0182192	0.0182192	0.0182192	0.0182192	0.0182192	0.0182192	0.0470361	0.0470361	0.0470361	0.0470361	0.0470361	0.0470361	69.38825	1758.837	0.6227783	0.07922769	0.336593	0.584179	0.0792277	0.5841793	0.9207723	0.336593
3950	-984.201	-173.202	-810.999	0.00702801	0.395308	0.116386	0.771566	0.08659874	0.929829	0.7715663	0.1163861	0.3953083	0.007028008	0.03950869	0.04709004	0.07017096	69.38825	0.03832277	0.15272	0.15272	0.15272	0.15272	0.15272	0.15272	0.00922203	0.00922203	0.00922203	0.00922203	0.00922203	0.00922203	0.00472486	0.00472486	0.00472486	0.00472486	0.00472486	0.00472486	69.38825	1758.837	0.4562271	0.01553518	0.500744	0.483721	0.0155352	0.4837205	0.9844648	0.5007443
4000	-981.281	-170.631	-810.65	0.0466528	0.229415	0.177669	0.436224	0.08968416	0.966182	0.4362237	0.1776694	0.229415	0.04665279	0.0366638	0.05302036	0.03381799	69.38825	0.06970129	0.11899	0.11899	0.11899	0.11899	0.11899	0.11899	0.0312447	0.0312447	0.0312447	0.0312447	0.0312447	0.0312447	0.0164319	0.0164319	0.0164319	0.0164319	0.0164319	0.0164319	69.38825	1758.837	0.4088102	0.7594783	0.0636138	0.176908	0.759478	0.1769079	0.2405217	0.06361383
4050	-981.765	-172.842	-808.922	0.0853101	0.749666	0.378416	0.397266	0.1102276	0.8690619	0.3972661	0.3784161	0.7496663	0.08531012	0.05581114	0.05441649	0.1309381	69.38825	0.02886187	0.100958	0.100958	0.100958	0.100958	0.100958	0.100958	0.0227599	0.0227599	0.0227599	0.0227599	0.0227599	0.0227599	0.0429493	0.0429493	0.0429493	0.0429493	0.0429493	0.0429493	69.38825	1758.837	0.5063263	0.06518673	0.0564584	0.878355	0.0651867	0.8783549	0.9348133	0.05645839
4100	-979.251	-169.202	-810.049	0.924268	0.885774	0.380584	0.941016	0.1165046	0.9342332	0.9410159	0.3805835	0.8857742	0.924268	0.05037548	0.06612915	0.06576684	69.38825	0.03652548	0.0291654	0.0291654	0.0291654	0.0291654	0.0291654	0.0291654	0.0708297	0.0708297	0.0708297	0.0708297	0.0708297	0.0708297	0.0666717	0.0666717	0.0666717	0.0666717	0.0666717	0.0666717	69.38825	1758.837	0.4323904	0.4796479	0.0243953	0.495957	0.479648	0.4959569	0.5203521	0.02439526
4150	-979.91	-170.808	-809.103	0.890664	0.949277	0.480128	0.451524	0.1181515	0.907092	0.4515237	0.4801284	0.9492769	0.8906641	0.06410327	0.05404827	0.092908	69.38825	0.02899231	0.0246727	0.0246727	0.0246727	0.0246727	0.0246727	0.0246727	0.0457693	0.0457693	0.0457693	0.0457693	0.0457693	0.0457693	0.0962247	0.0962247	0.0962247	0.0962247	0.0962247	0.0962247	69.38825	1758.837	0.5425513	0.3378091	0.554348	0.107843	0.337809	0.1078427	0.6621909	0.5543482
4200	-980.531	-170.05	-810.48	0.260618	0.747846	0.359792	0.789394	0.1089564	0.9172897	0.7893939	0.3597924	0.7478464	0.2606176	0.07218727	0.0367691	0.08271034	69.38825	0.0263048	0.0691395	0.0691395	0.0691395	0.0691395	0.0691395	0.0691395	0.0500815	0.0500815	0.0500815	0.0500815	0.0500815	0.0500815	0.0474456	0.0474456	0.0474456	0.0474456	0.0474456	0.0474456	69.38825	1758.837	0.6625338	0.1837377	0.362041	0.454222	0.183738	0.4542217	0.8162623	0.3620406
4250	-979.175	-170.034	-809.14	0.635707	0.683073	0.454326	0.803838	0.1036438	0.8981309	0.8038379	0.4543264	0.6830734	0.6357072	0.04664129	0.05700252	0.1018691	69.38825	0.03535548	0.0464479	0.0464479	0.0464479	0.0464479	0.0464479	0.0464479	0.0649914	0.0649914	0.0649914	0.0649914	0.0649914	0.0649914	0.0552274	0.0552274	0.0552274	0.0552274	0.0552274	0.0552274	69.38825	1758.837	0.4500152	0.1392884	0.132401	0.728311	0.139288	0.7283106	0.8607116	0.132401
4300	-985.235	-175.564	-809.672	0.867703	0.118485	0.20662	0.583005	0.1128526	0.9251435	0.5830053	0.2066199	0.1184846	0.8677027	0.06225697	0.05059565	0.07485655	69.38825	0.05578933	0.0275346	0.0275346	0.0275346	0.0275346	0.0275346	0.0275346	0.115632	0.115632	0.115632	0.115632	0.115632	0.115632	0.0235	0.0235	0.0235	0.0235	0.0235	0.0235	69.38825	1758.837	0.5516662	0.6888856	0.234753	0.0763613	0.688886	0.07636128	0.3111144	0.2347532
4350	-983.639	-173.511	-810.128	0.669589	0.277409	0.246962	0.396731	0.1014167	0.9403688	0.3967312	0.2469616	0.2774092	0.6695885	0.03973277	0.06168393	0.05963117	69.38825	0.08083827	0.0297239	0.0297239	0.0297239	0.0297239	0.0297239	0.0297239	0.0805907	0.0805907	0.0805907	0.0805907	0.0805907	0.0805907	0.056352	0.056352	0.056352	0.056352	0.056352	0.056352	69.38825	1758.837	0.3917774	0.1628589	0.0277255	0.809416	0.162859	0.8094156	0.8371411	0.02772554
4400	-979.079	-169.436	-809.643	0.459702	0.596305	0.209066	0.542354	0.1065002	0.9430052	0.5423539	0.2090657	0.5963048	0.4597021	0.05048135	0.05601883	0.05699481	69.38825	0.05996584	0.0296749	0.0296749	0.0296749	0.0296749	0.0296749	0.0296749	0.0652505	0.0652505	0.0652505	0.0652505	0.0652505	0.0652505	0.0717413	0.0717413	0.0717413	0.0717413	0.0717413	0.0717413	69.38825	1758.837	0.4740025	0.7991039	0.0476979	0.153198	0.799104	0.1531982	0.2008961	0.04769789
4450	-980.501	-170.772	-809.73	0.65895	0.260176	0.244891	0.506859	0.09834606	0.9560819	0.506859	0.2448913	0.260176	0.65895	0.04508983	0.05325623	0.04391813	69.38825	0.05188927	0.0328602	0.0328602	0.0328602	0.0328602	0.0328602	0.0328602	0.0884197	0.0884197	0.0884197	0.0884197	0.0884197	0.0884197	0.0453868	0.0453868	0.0453868	0.0453868	0.0453868	0.0453868	69.38825	1758.837	0.4584813	0.1684027	0.527311	0.304287	0.168403	0.3042866	0.8315973	0.5273107
4500	-979.061	-169.103	-809.958	0.531782	0.526518	0.233997	0.616099	0.1018442	0.9248167	0.6160985	0.2339974	0.5265183	0.5317815	0.05650346	0.04534072	0.0751833	69.38825	0.04208216	0.0319606	0.0319606	0.0319606	0.0319606	0.0319606	0.0319606	0.0726335	0.0726335	0.0726335	0.0726335	0.0726335	0.0726335	0.0620726	0.0620726	0.0620726	0.0620726	0.0620726	0.0620726	69.38825	1758.837	0.554803	0.2324524	0.706714	0.060834	0.232452	0.06083399	0.7675476	0.7067136
4550	-980.194	-171.016	-809.177	0.57452	0.819189	0.439587	0.698294	0.1268699	0.8763129	0.6982937	0.4395871	0.819189	0.5745203	0.07391228	0.05295761	0.1236871	69.38825	0.02134786	0.0434007	0.0434007	0.0434007	0.0434007	0.0434007	0.0434007	0.0567228	0.0567228	0.0567228	0.0567228	0.0567228	0.0567228	0.0665432	0.0665432	0.0665432	0.0665432	0.0665432	0.0665432	69.38825	1758.837	0.5825833	0.05183756	0.484914	0.463248	0.0518376	0.4632481	0.9481624	0.4849143
4600	-980.597	-170.914	-809.684	0.747743	0.657409	0.127312	0.904111	0.1172708	0.9200956	0.9041111	0.1273123	0.6574091	0.7477428	0.05784746	0.05942335	0.07990435	69.38825	0.04420798	0.0149558	0.0149558	0.0149558	0.0149558	0.0149558	0.0149558	0.0878397	0.0878397	0.0878397	0.0878397	0.0878397	0.0878397	0.0638712	0.0638712	0.0638712	0.0638712	0.0638712	0.0638712	69.38825	1758.837	0.493281	0.4512463	0.509834	0.0389199	0.451246	0.03891986	0.5487537	0.5098338
4650	-981.046	-171.628	-809.417	0.265766	0.947246	0.375977	0.943928	0.1012898	0.8155333	0.9439281	0.3759772	0.9472465	0.2657659	0.03253808	0.06875168	0.1844667	69.38825	0.02246319	0.0689783	0.0689783	0.0689783	0.0689783	0.0689783	0.0689783	0.0487585	0.0487585	0.0487585	0.0487585	0.0487585	0.0487585	0.0489299	0.0489299	0.0489299	0.0489299	0.0489299	0.0489299	69.38825	1758.837	0.3212376	0.8172028	0.179891	0.00290593	0.817203	0.002905933	0.1827972	0.1798913
4700	-981.902	-170.737	-811.164	0.825581	0.472572	0.532784	0.850093	0.0836802	0.9201168	0.850093	0.5327835	0.4725722	0.8255807	0.01233508	0.07134512	0.07988318	69.38825	0.03729468	0.0488619	0.0488619	0.0488619	0.0488619	0.0488619	0.0488619	0.0757145	0.0757145	0.0757145	0.0757145	0.0757145	0.0757145	0.0420902	0.0420902	0.0420902	0.0420902	0.0420902	0.0420902	69.38825	1758.837	0.1474074	0.4003373	0.224158	0.375504	0.400337	0.3755044	0.5996627	0.2241583
4750	-982.035	-171.774	-810.262	0.36102	0.811314	0.460859	0.854382	0.1310085	0.9217794	0.8543817	0.4608593	0.8113142	0.3610205	0.08569797	0.04531048	0.07822063	69.38825	0.04546005	0.0659481	0.0659481	0.0659481	0.0659481	0.0659481	0.0659481	0.0516613	0.0516613	0.0516613	0.0516613	0.0516613	0.0516613	0.0490572	0.0490572	0.0490572	0.0490572	0.0490572	0.0490572	69.38825	1758.837	0.6541408	0.1948184	0.637727	0.167454	0.194818	0.1674545	0.8051816	0.6377271
4800	-978.494	-169.394	-809.1	0.367765	0.750789	0.324093	0.940247	0.09865824	0.8892903	0.9402473	0.324093	0.7507893	0.3677648	0.03595893	0.06269931	0.1107097	69.38825	0.02619439	0.0548092	0.0548092	0.0548092	0.0548092	0.0548092	0.0548092	0.0621948	0.0621948	0.0621948	0.0621948	0.0621948	0.0621948	0.0496627	0.0496627	0.0496627	0.0496627	0.0496627	0.0496627	69.38825	1758.837	0.3644797	0.2242008	0.202225	0.573574	0.224201	0.573574	0.7757992	0.2022252
4850	-980.136	-171.336	-808.8	0.238673	0.959854	0.514765	0.567445	0.1014532	0.8699869	0.5674445	0.5147648	0.959854	0.2386731	0.04376971	0.05768353	0.1300131	69.38825	0.0241355	0.0741418	0.0741418	0.0741418	0.0741418	0.0741418	0.0741418	0.0343762	0.0343762	0.0343762	0.0343762	0.0343762	0.0343762	0.0581486	0.0581486	0.0581486	0.0581486	0.0581486	0.0581486	69.38825	1758.837	0.4314274	0.2336533	0.566681	0.199666	0.233653	0.1996656	0.7663467	0.5666811
4900	-978.737	-169.448	-809.29	0.281728	0.564357	0.232277	0.855303	0.1115142	0.9105138	0.8553027	0.2322771	0.5643574	0.2817283	0.06341198	0.0481022	0.08948618	69.38825	0.0341338	0.055312	0.055312	0.055312	0.055312	0.055312	0.055312	0.0670878	0.0670878	0.0670878	0.0670878	0.0670878	0.0670878	0.0442668	0.0442668	0.0442668	0.0442668	0.0442668	0.0442668	69.38825	1758.837	0.568645	0.4930728	0.115063	0.391865	0.493073	0.3918647	0.5069272	0.1150625
