Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
15150	-981.255	-171.443	-809.812	0.0630715	0.846228	0.157873	0.988953	0.1191184	0.9599642	0.9889529	0.1578735	0.8462277	0.06307151	0.05995084	0.05916752	0.04003575	69.38825	0.04696395	0.0957108	0.0957108	0.0957108	0.0957108	0.0957108	0.0957108	0.0382371	0.0382371	0.0382371	0.0382371	0.0382371	0.0382371	0.0327187	0.0327187	0.0327187	0.0327187	0.0327187	0.0327187	69.38825	1758.837	0.503288	0.06643029	0.265656	0.667913	0.0664303	0.6679133	0.9335697	0.2656564
15200	-979.823	-169.257	-810.566	0.972529	0.667368	0.263513	0.530369	0.1387862	0.9228258	0.5303693	0.2635134	0.6673682	0.9725293	0.09044515	0.04834109	0.07717424	69.38825	0.04123514	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0658953	0.0658953	0.0658953	0.0658953	0.0658953	0.0658953	0.0829166	0.0829166	0.0829166	0.0829166	0.0829166	0.0829166	69.38825	1758.837	0.6516867	0.5080179	0.43418	0.0578018	0.508018	0.05780183	0.4919821	0.4341802
15250	-980.983	-171.499	-809.484	0.498106	0.811811	0.272616	0.911293	0.1037751	0.8532949	0.9112935	0.2726158	0.8118106	0.4981055	0.03759611	0.06617899	0.1467051	69.38825	0.0309567	0.0374128	0.0374128	0.0374128	0.0374128	0.0374128	0.0374128	0.0683582	0.0683582	0.0683582	0.0683582	0.0683582	0.0683582	0.0608957	0.0608957	0.0608957	0.0608957	0.0608957	0.0608957	69.38825	1758.837	0.3622845	0.3549896	0.28797	0.35704	0.35499	0.3570399	0.6450104	0.2879705
15300	-979.71	-169.878	-809.832	0.187768	0.961492	0.541948	0.904613	0.08646171	0.8923837	0.9046128	0.5419476	0.9614924	0.1877679	0.02804977	0.05841194	0.1076163	69.38825	0.02722413	0.0971975	0.0971975	0.0971975	0.0971975	0.0971975	0.0971975	0.0336759	0.0336759	0.0336759	0.0336759	0.0336759	0.0336759	0.0357933	0.0357933	0.0357933	0.0357933	0.0357933	0.0357933	69.38825	1758.837	0.3244184	0.8951967	0.0395704	0.0652329	0.895197	0.06523289	0.1048033	0.03957038
15350	-981.916	-172.813	-809.103	0.417263	0.925372	0.457291	0.349617	0.1055072	0.9007278	0.3496173	0.4572906	0.925372	0.4172632	0.04681862	0.05868857	0.09927216	69.38825	0.03333326	0.0385125	0.0385125	0.0385125	0.0385125	0.0385125	0.0385125	0.0351414	0.0351414	0.0351414	0.0351414	0.0351414	0.0351414	0.0930128	0.0930128	0.0930128	0.0930128	0.0930128	0.0930128	69.38825	1758.837	0.4437481	0.02566559	0.227646	0.746688	0.0256656	0.7466879	0.9743344	0.2276465
15400	-981.028	-172.15	-808.878	0.488688	0.510972	0.32392	0.871595	0.1137507	0.8898344	0.8715946	0.3239196	0.5109724	0.4886884	0.06568435	0.04806631	0.1101656	69.38825	0.0223682	0.0491188	0.0491188	0.0491188	0.0491188	0.0491188	0.0491188	0.0741042	0.0741042	0.0741042	0.0741042	0.0741042	0.0741042	0.0434436	0.0434436	0.0434436	0.0434436	0.0434436	0.0434436	69.38825	1758.837	0.5774415	0.4186382	0.0557397	0.525622	0.418638	0.5256222	0.5813618	0.05573968
15450	-981.181	-170.972	-810.208	0.833295	0.35079	0.283403	0.369454	0.1143833	0.9569436	0.3694537	0.2834035	0.35079	0.8332945	0.05428511	0.06009817	0.04305642	69.38825	0.08032082	0.0247571	0.0247571	0.0247571	0.0247571	0.0247571	0.0247571	0.0727935	0.0727935	0.0727935	0.0727935	0.0727935	0.0727935	0.0691162	0.0691162	0.0691162	0.0691162	0.0691162	0.0691162	69.38825	1758.837	0.4745895	0.803635	0.118394	0.0779713	0.803635	0.07797129	0.196365	0.1183937
15500	-983.011	-172.781	-810.23	0.720441	0.368325	0.47291	0.885579	0.1139007	0.9263987	0.8855795	0.4729098	0.3683251	0.7204405	0.04266945	0.07123127	0.07360128	69.38825	0.02517347	0.0527922	0.0527922	0.0527922	0.0527922	0.0527922	0.0527922	0.0804247	0.0804247	0.0804247	0.0804247	0.0804247	0.0804247	0.0334498	0.0334498	0.0334498	0.0334498	0.0334498	0.0334498	69.38825	1758.837	0.3746197	0.5576388	0.0795371	0.362824	0.557639	0.3628241	0.4423612	0.0795371
15550	-979.387	-170.68	-808.707	0.616673	0.907041	0.588017	0.836069	0.1025817	0.8877857	0.8360694	0.5880174	0.9070409	0.6166731	0.04204639	0.06053526	0.1122143	69.38825	0.02079198	0.0523042	0.0523042	0.0523042	0.0523042	0.0523042	0.0523042	0.0548531	0.0548531	0.0548531	0.0548531	0.0548531	0.0548531	0.0595094	0.0595094	0.0595094	0.0595094	0.0595094	0.0595094	69.38825	1758.837	0.4098822	0.3416394	0.188946	0.469414	0.341639	0.4694143	0.6583606	0.1889463
15600	-980.715	-170.739	-809.976	0.397077	0.432287	0.380519	0.701017	0.1004367	0.9092355	0.7010169	0.3805192	0.432287	0.3970769	0.03204154	0.06839515	0.0907645	69.38825	0.04078656	0.062027	0.062027	0.062027	0.062027	0.062027	0.062027	0.064726	0.064726	0.064726	0.064726	0.064726	0.064726	0.0399137	0.0399137	0.0399137	0.0399137	0.0399137	0.0399137	69.38825	1758.837	0.3190223	0.3424101	0.345264	0.312326	0.34241	0.3123258	0.6575899	0.3452641
15650	-980.272	-170.457	-809.815	0.461897	0.483525	0.516552	0.945082	0.09033928	0.9169394	0.9450817	0.5165517	0.4835254	0.4618966	0.03796004	0.05237924	0.08306064	69.38825	0.03088826	0.0708713	0.0708713	0.0708713	0.0708713	0.0708713	0.0708713	0.0633726	0.0633726	0.0633726	0.0633726	0.0633726	0.0633726	0.0324228	0.0324228	0.0324228	0.0324228	0.0324228	0.0324228	69.38825	1758.837	0.4201942	0.2897551	0.466496	0.243749	0.289755	0.2437491	0.7102449	0.4664958
15700	-979.929	-170.003	-809.925	0.479778	0.612944	0.295253	0.771868	0.1085135	0.9246501	0.7718678	0.2952526	0.6129443	0.4797785	0.04323128	0.06528218	0.07534994	69.38825	0.04843963	0.0425672	0.0425672	0.0425672	0.0425672	0.0425672	0.0425672	0.0691707	0.0691707	0.0691707	0.0691707	0.0691707	0.0691707	0.0549288	0.0549288	0.0549288	0.0549288	0.0549288	0.0549288	69.38825	1758.837	0.3983955	0.2046555	0.56256	0.232785	0.204656	0.2327846	0.7953445	0.5625598
15750	-981.512	-171.38	-810.132	0.789743	0.236621	0.262552	0.416178	0.09744405	0.9597629	0.4161776	0.2625521	0.2366208	0.789743	0.03852414	0.05891992	0.04023713	69.38825	0.08036939	0.029147	0.029147	0.029147	0.029147	0.029147	0.029147	0.0876727	0.0876727	0.0876727	0.0876727	0.0876727	0.0876727	0.049847	0.049847	0.049847	0.049847	0.049847	0.049847	69.38825	1758.837	0.3953462	0.6287547	0.1689	0.202346	0.628755	0.2023457	0.3712453	0.1688996
15800	-980.634	-170.842	-809.792	0.341342	0.811196	0.507828	0.686497	0.09441069	0.8878443	0.6864974	0.5078275	0.8111961	0.341342	0.04551402	0.04889667	0.1121557	69.38825	0.03235943	0.0675744	0.0675744	0.0675744	0.0675744	0.0675744	0.0675744	0.0454209	0.0454209	0.0454209	0.0454209	0.0454209	0.0454209	0.0536714	0.0536714	0.0536714	0.0536714	0.0536714	0.0536714	69.38825	1758.837	0.4820855	0.4345131	0.495498	0.0699889	0.434513	0.0699889	0.5654869	0.495498
15850	-981.465	-172.306	-809.159	0.94923	0.729604	0.413565	0.467053	0.1083108	0.878304	0.4670526	0.4135655	0.729604	0.9492297	0.05144528	0.05686555	0.121696	69.38825	0.03641289	0.0242223	0.0242223	0.0242223	0.0242223	0.0242223	0.0242223	0.0555958	0.0555958	0.0555958	0.0555958	0.0555958	0.0555958	0.0868487	0.0868487	0.0868487	0.0868487	0.0868487	0.0868487	69.38825	1758.837	0.4749782	0.2843691	0.0961889	0.619442	0.284369	0.619442	0.7156309	0.09618889
15900	-981.716	-171.643	-810.072	0.440028	0.779355	0.162456	0.486534	0.1023283	0.9285261	0.4865342	0.1624564	0.7793547	0.4400284	0.03641505	0.06591325	0.07147392	69.38825	0.05749827	0.0207107	0.0207107	0.0207107	0.0207107	0.0207107	0.0207107	0.056097	0.056097	0.056097	0.056097	0.056097	0.056097	0.0898589	0.0898589	0.0898589	0.0898589	0.0898589	0.0898589	69.38825	1758.837	0.3558649	0.1169206	0.296216	0.586863	0.116921	0.5868634	0.8830794	0.296216
15950	-978.172	-168.873	-809.299	0.730475	0.723358	0.228849	0.803354	0.108358	0.9289639	0.8033535	0.2288486	0.7233581	0.7304752	0.05479979	0.05355819	0.07103606	69.38825	0.04216461	0.0235869	0.0235869	0.0235869	0.0235869	0.0235869	0.0235869	0.0752884	0.0752884	0.0752884	0.0752884	0.0752884	0.0752884	0.0677914	0.0677914	0.0677914	0.0677914	0.0677914	0.0677914	69.38825	1758.837	0.5057292	0.06537272	0.140005	0.794623	0.0653727	0.7946225	0.9346273	0.1400047
16000	-979.463	-170.32	-809.143	0.846526	0.484513	0.356054	0.817874	0.1084506	0.9006519	0.8178736	0.3560537	0.4845126	0.8465256	0.05592413	0.05252643	0.0993481	69.38825	0.03539441	0.0348239	0.0348239	0.0348239	0.0348239	0.0348239	0.0348239	0.0827947	0.0827947	0.0827947	0.0827947	0.0827947	0.0827947	0.049048	0.049048	0.049048	0.049048	0.049048	0.049048	69.38825	1758.837	0.5156648	0.1274894	0.614812	0.257699	0.127489	0.2576987	0.8725106	0.6148119
16050	-982.564	-172.121	-810.443	0.888638	0.368658	0.358763	0.950147	0.08412698	0.9427089	0.9501466	0.3587633	0.3686576	0.8886382	0.02916668	0.0549603	0.0572911	69.38825	0.03334359	0.0375544	0.0375544	0.0375544	0.0375544	0.0375544	0.0375544	0.0930203	0.0930203	0.0930203	0.0930203	0.0930203	0.0930203	0.036092	0.036092	0.036092	0.036092	0.036092	0.036092	69.38825	1758.837	0.3466983	0.4679516	0.241823	0.290225	0.467952	0.290225	0.5320484	0.2418234
16100	-979.043	-169.168	-809.876	0.996893	0.623221	0.21314	0.661554	0.09205488	0.9444484	0.6615544	0.2131402	0.6232214	0.9968929	0.03233398	0.0597209	0.05555165	69.38825	0.04656515	0.0165289	0.0165289	0.0165289	0.0165289	0.0165289	0.0165289	0.0773086	0.0773086	0.0773086	0.0773086	0.0773086	0.0773086	0.0728291	0.0728291	0.0728291	0.0728291	0.0728291	0.0728291	69.38825	1758.837	0.3512468	0.452051	0.403046	0.144903	0.452051	0.1449031	0.547949	0.4030459
16150	-981.976	-172.989	-808.987	0.895408	0.360493	0.795291	0.887382	0.09614707	0.8587534	0.887382	0.7952912	0.3604931	0.8954082	0.0378262	0.05832087	0.1412466	69.38825	0.02435901	0.0645177	0.0645177	0.0645177	0.0645177	0.0645177	0.0645177	0.0726396	0.0726396	0.0726396	0.0726396	0.0726396	0.0726396	0.0295094	0.0295094	0.0295094	0.0295094	0.0295094	0.0295094	69.38825	1758.837	0.3934202	0.4881594	0.169414	0.342427	0.488159	0.3424269	0.5118406	0.1694136
16200	-979.527	-170.203	-809.324	0.740746	0.909674	0.59332	0.753435	0.1206227	0.9103537	0.7534349	0.5933196	0.9096742	0.7407459	0.07108714	0.04953554	0.08964626	69.38825	0.03221451	0.0443752	0.0443752	0.0443752	0.0443752	0.0443752	0.0443752	0.0554014	0.0554014	0.0554014	0.0554014	0.0554014	0.0554014	0.06689	0.06689	0.06689	0.06689	0.06689	0.06689	69.38825	1758.837	0.5893348	0.171951	0.36297	0.465079	0.171951	0.4650786	0.828049	0.3629704
16250	-978.728	-168.815	-809.914	0.508888	0.805445	0.215357	0.768115	0.129011	0.9264795	0.7681147	0.2153568	0.8054448	0.5088877	0.07926987	0.04974108	0.07352051	69.38825	0.04034202	0.0285347	0.0285347	0.0285347	0.0285347	0.0285347	0.0285347	0.0674275	0.0674275	0.0674275	0.0674275	0.0674275	0.0674275	0.0707044	0.0707044	0.0707044	0.0707044	0.0707044	0.0707044	69.38825	1758.837	0.614443	0.811483	0.0527965	0.135721	0.811483	0.1357205	0.188517	0.05279649
16300	-985.217	-175.84	-809.378	0.797302	0.97262	0.973973	0.683289	0.08919882	0.7587224	0.6832893	0.9739733	0.9726196	0.797302	0.0369064	0.05229241	0.2412776	69.38825	0.01770019	0.0558564	0.0558564	0.0558564	0.0558564	0.0558564	0.0558564	0.0457244	0.0457244	0.0457244	0.0457244	0.0457244	0.0457244	0.0650859	0.0650859	0.0650859	0.0650859	0.0650859	0.0650859	69.38825	1758.837	0.4137544	0.3513491	0.378148	0.270503	0.351349	0.2705033	0.6486509	0.3781477
16350	-981.668	-171.386	-810.282	0.663997	0.450671	0.430143	0.42264	0.1220436	0.9223252	0.4226395	0.4301434	0.4506714	0.6639969	0.05707411	0.06496952	0.07767478	69.38825	0.03791407	0.03978	0.03978	0.03978	0.03978	0.03978	0.03978	0.0614069	0.0614069	0.0614069	0.0614069	0.0614069	0.0614069	0.0654798	0.0654798	0.0654798	0.0654798	0.0654798	0.0654798	69.38825	1758.837	0.4676534	0.4301676	0.483438	0.0863949	0.430168	0.08639488	0.5698324	0.4834376
16400	-981.02	-170.599	-810.42	0.677032	0.459376	0.12839	0.402603	0.09447892	0.9663672	0.4026032	0.1283902	0.4593763	0.677032	0.03462057	0.05985836	0.03363284	69.38825	0.09257825	0.0135611	0.0135611	0.0135611	0.0135611	0.0135611	0.0135611	0.0715108	0.0715108	0.0715108	0.0715108	0.0715108	0.0715108	0.0815948	0.0815948	0.0815948	0.0815948	0.0815948	0.0815948	69.38825	1758.837	0.3664369	0.6592887	0.308335	0.0323759	0.659289	0.03237591	0.3407113	0.3083354
16450	-980.654	-170.091	-810.563	0.117906	0.916264	0.145388	0.678459	0.1320084	0.9264519	0.6784591	0.1453875	0.9162637	0.117906	0.07050427	0.06150417	0.07354806	69.38825	0.03505625	0.0573485	0.0573485	0.0573485	0.0573485	0.0573485	0.0573485	0.0465083	0.0465083	0.0465083	0.0465083	0.0465083	0.0465083	0.0628098	0.0628098	0.0628098	0.0628098	0.0628098	0.0628098	69.38825	1758.837	0.5340891	0.8751095	0.0920558	0.0328347	0.875109	0.03283475	0.1248905	0.0920558
16500	-982.972	-171.556	-811.416	0.135019	0.909493	0.232114	0.622363	0.0856401	0.9442106	0.6223631	0.2321136	0.9094932	0.135019	0.03768535	0.04795475	0.05578945	69.38825	0.05703568	0.0685376	0.0685376	0.0685376	0.0685376	0.0685376	0.0685376	0.0398679	0.0398679	0.0398679	0.0398679	0.0398679	0.0398679	0.0582611	0.0582611	0.0582611	0.0582611	0.0582611	0.0582611	69.38825	1758.837	0.4400433	0.1060737	0.10616	0.787766	0.106074	0.7877663	0.8939263	0.1061599
16550	-980.912	-171.15	-809.762	0.727471	0.546434	0.346698	0.569843	0.09282744	0.9001522	0.5698432	0.3466983	0.5464341	0.7274706	0.03157527	0.06125217	0.09984775	69.38825	0.04244271	0.0326135	0.0326135	0.0326135	0.0326135	0.0326135	0.0326135	0.0684322	0.0684322	0.0684322	0.0684322	0.0684322	0.0684322	0.065621	0.065621	0.065621	0.065621	0.065621	0.065621	69.38825	1758.837	0.3401501	0.2074495	0.604898	0.187652	0.207449	0.1876521	0.7925505	0.6048984
16600	-978.666	-169.565	-809.101	0.254261	0.982783	0.20359	0.760528	0.1096167	0.9050627	0.7605277	0.2035896	0.9827827	0.2542608	0.05418499	0.05543172	0.09493735	69.38825	0.03460528	0.0431472	0.0431472	0.0431472	0.0431472	0.0431472	0.0431472	0.053886	0.053886	0.053886	0.053886	0.053886	0.053886	0.0696335	0.0696335	0.0696335	0.0696335	0.0696335	0.0696335	69.38825	1758.837	0.4943132	0.01676219	0.18574	0.797498	0.0167622	0.7974981	0.9832378	0.1857397
16650	-981.936	-171.185	-810.751	0.279918	0.477354	0.10069	0.291517	0.08739672	0.9426792	0.2915165	0.1006899	0.4773538	0.2799185	0.02384785	0.06354887	0.05732076	69.38825	0.0701587	0.0200027	0.0200027	0.0200027	0.0200027	0.0200027	0.0200027	0.0556075	0.0556075	0.0556075	0.0556075	0.0556075	0.0556075	0.0910565	0.0910565	0.0910565	0.0910565	0.0910565	0.0910565	69.38825	1758.837	0.2728689	0.07940709	0.35281	0.567783	0.0794071	0.5677828	0.9205929	0.3528102
16700	-982.12	-170.964	-811.156	0.716341	0.471317	0.358857	0.404634	0.1333819	0.926798	0.4046336	0.3588571	0.4713168	0.7163411	0.07095527	0.06242663	0.07320198	69.38825	0.05105205	0.0313206	0.0313206	0.0313206	0.0313206	0.0313206	0.0313206	0.0625213	0.0625213	0.0625213	0.0625213	0.0625213	0.0625213	0.0728248	0.0728248	0.0728248	0.0728248	0.0728248	0.0728248	69.38825	1758.837	0.5319708	0.7174643	0.186429	0.0961065	0.717464	0.09610651	0.2825357	0.1864292
16750	-981.354	-170.567	-810.787	0.703464	0.249886	0.17015	0.255657	0.09189863	0.9772084	0.2556574	0.1701503	0.2498864	0.7034635	0.03437787	0.05752076	0.02279158	69.38825	0.1143916	0.0181645	0.0181645	0.0181645	0.0181645	0.0181645	0.0181645	0.0750987	0.0750987	0.0750987	0.0750987	0.0750987	0.0750987	0.0734035	0.0734035	0.0734035	0.0734035	0.0734035	0.0734035	69.38825	1758.837	0.3740847	0.5019671	0.00516257	0.49287	0.501967	0.4928703	0.4980329	0.005162575
16800	-979.334	-169.617	-809.717	0.391763	0.411959	0.237135	0.643315	0.1068247	0.9531221	0.6433155	0.2371354	0.4119589	0.3917627	0.0593204	0.04750427	0.04687785	69.38825	0.04799622	0.0449237	0.0449237	0.0449237	0.0449237	0.0449237	0.0449237	0.0742168	0.0742168	0.0742168	0.0742168	0.0742168	0.0742168	0.0475261	0.0475261	0.0475261	0.0475261	0.0475261	0.0475261	69.38825	1758.837	0.5553062	0.5113305	0.39169	0.0969799	0.51133	0.09697995	0.4886695	0.3916896
16850	-979.884	-170.819	-809.065	0.674282	0.514094	0.590747	0.795101	0.1124375	0.8998647	0.795101	0.5907473	0.5140945	0.6742824	0.05624586	0.05619159	0.1001353	69.38825	0.03164638	0.0578822	0.0578822	0.0578822	0.0578822	0.0578822	0.0578822	0.066067	0.066067	0.066067	0.066067	0.066067	0.066067	0.0427175	0.0427175	0.0427175	0.0427175	0.0427175	0.0427175	69.38825	1758.837	0.5002414	0.4120606	0.470256	0.117683	0.412061	0.1176834	0.5879394	0.470256
16900	-983.072	-171.74	-811.332	0.280455	0.456918	0.105739	0.438132	0.1354102	0.9823587	0.438132	0.1057389	0.456918	0.2804554	0.08823148	0.04717868	0.01764129	69.38825	0.1099307	0.025967	0.025967	0.025967	0.025967	0.025967	0.025967	0.0688733	0.0688733	0.0688733	0.0688733	0.0688733	0.0688733	0.0718264	0.0718264	0.0718264	0.0718264	0.0718264	0.0718264	69.38825	1758.837	0.6515868	0.1668131	0.412474	0.420713	0.166813	0.420713	0.8331869	0.4124739
16950	-981.537	-169.879	-811.658	0.157776	0.35017	0.0795542	0.254155	0.09756247	0.9792524	0.2541553	0.07955422	0.3501697	0.1577761	0.02471145	0.07285102	0.0207476	69.38825	0.1222286	0.0291593	0.0291593	0.0291593	0.0291593	0.0291593	0.0291593	0.0578302	0.0578302	0.0578302	0.0578302	0.0578302	0.0578302	0.0796772	0.0796772	0.0796772	0.0796772	0.0796772	0.0796772	69.38825	1758.837	0.2532885	0.3306833	0.0386621	0.630655	0.330683	0.6306546	0.6693167	0.03866208
17000	-981.54	-171.75	-809.79	0.0977704	0.846873	0.082503	0.978754	0.09399249	0.9239452	0.9787541	0.08250304	0.8468726	0.09777039	0.040182	0.05381048	0.07605484	69.38825	0.04403757	0.0519142	0.0519142	0.0519142	0.0519142	0.0519142	0.0519142	0.061521	0.061521	0.061521	0.061521	0.061521	0.061521	0.0532314	0.0532314	0.0532314	0.0532314	0.0532314	0.0532314	69.38825	1758.837	0.4275023	0.3691544	0.223223	0.407622	0.369154	0.4076222	0.6308456	0.2232234
17050	-982.086	-170.605	-811.482	0.335892	0.638769	0.403286	0.874729	0.08656329	0.9198436	0.8747293	0.4032857	0.638769	0.3358922	0.04189258	0.0446707	0.08015636	69.38825	0.04314241	0.0682751	0.0682751	0.0682751	0.0682751	0.0682751	0.0682751	0.0568656	0.0568656	0.0568656	0.0568656	0.0568656	0.0568656	0.041526	0.041526	0.041526	0.041526	0.041526	0.041526	69.38825	1758.837	0.4839532	0.1561499	0.794907	0.0489434	0.15615	0.04894335	0.8438501	0.7949067
17100	-979.964	-170.357	-809.607	0.951438	0.895347	0.285588	0.727924	0.1155041	0.9540989	0.7279241	0.2855878	0.8953472	0.9514378	0.05893292	0.05657117	0.04590108	69.38825	0.04970045	0.0197724	0.0197724	0.0197724	0.0197724	0.0197724	0.0197724	0.0658719	0.0658719	0.0658719	0.0658719	0.0658719	0.0658719	0.0810224	0.0810224	0.0810224	0.0810224	0.0810224	0.0810224	69.38825	1758.837	0.5102237	0.3187026	0.642279	0.0390183	0.318703	0.03901834	0.6812974	0.642279
17150	-980.382	-170.464	-809.918	0.906155	0.895454	0.498489	0.644654	0.1005064	0.8821916	0.6446536	0.4984888	0.8954544	0.9061552	0.03019178	0.07031467	0.1178084	69.38825	0.03078056	0.0311945	0.0311945	0.0311945	0.0311945	0.0311945	0.0311945	0.0567055	0.0567055	0.0567055	0.0567055	0.0567055	0.0567055	0.0787666	0.0787666	0.0787666	0.0787666	0.0787666	0.0787666	69.38825	1758.837	0.3003965	0.7637913	0.1689	0.0673086	0.763791	0.06730856	0.2362087	0.1689001
17200	-980.141	-169.816	-810.325	0.853815	0.859301	0.233005	0.527685	0.08417311	0.9055781	0.5276849	0.2330053	0.859301	0.8538146	0.0228639	0.06130921	0.09442188	69.38825	0.03431294	0.0156766	0.0156766	0.0156766	0.0156766	0.0156766	0.0156766	0.0574448	0.0574448	0.0574448	0.0574448	0.0574448	0.0574448	0.0935452	0.0935452	0.0935452	0.0935452	0.0935452	0.0935452	69.38825	1758.837	0.2716295	0.8713379	0.00483143	0.123831	0.871338	0.1238307	0.1286621	0.004831428
17250	-987.059	-170.285	-816.774	0.541108	0.9963	0.165033	0.605363	0.0680252	0.9292933	0.6053633	0.1650332	0.9963005	0.5411084	0.02737086	0.04065434	0.07070669	69.38825	0.04200331	0.0172266	0.0172266	0.0172266	0.0172266	0.0172266	0.0172266	0.0564822	0.0564822	0.0564822	0.0564822	0.0564822	0.0564822	0.0929579	0.0929579	0.0929579	0.0929579	0.0929579	0.0929579	69.38825	1758.837	0.4023635	0.2441498	0.260962	0.494888	0.24415	0.4948883	0.7558502	0.2609619
17300	-979.655	-169.756	-809.899	0.519018	0.834928	0.206963	0.723344	0.1305414	0.8939086	0.7233443	0.2069635	0.8349278	0.5190183	0.08570244	0.04483895	0.1060914	69.38825	0.03159726	0.0260319	0.0260319	0.0260319	0.0260319	0.0260319	0.0260319	0.0652822	0.0652822	0.0652822	0.0652822	0.0652822	0.0652822	0.0753526	0.0753526	0.0753526	0.0753526	0.0753526	0.0753526	69.38825	1758.837	0.6565155	0.3230288	0.212961	0.46401	0.323029	0.4640103	0.6769712	0.2129609
17350	-978.988	-170.078	-808.91	0.336667	0.800229	0.553131	0.831391	0.1054777	0.9043471	0.8313914	0.5531307	0.8002289	0.3366673	0.05429683	0.05118086	0.09565294	69.38825	0.0260868	0.0759474	0.0759474	0.0759474	0.0759474	0.0759474	0.0759474	0.046226	0.046226	0.046226	0.046226	0.046226	0.046226	0.0444933	0.0444933	0.0444933	0.0444933	0.0444933	0.0444933	69.38825	1758.837	0.5147708	0.1326638	0.337883	0.529454	0.132664	0.5294536	0.8673362	0.3378826
17400	-980.914	-169.969	-810.945	0.252146	0.815515	0.310334	0.99864	0.08253602	0.873662	0.99864	0.3103336	0.8155145	0.2521464	0.03425491	0.04828111	0.126338	69.38825	0.02304931	0.0673126	0.0673126	0.0673126	0.0673126	0.0673126	0.0673126	0.0546916	0.0546916	0.0546916	0.0546916	0.0546916	0.0546916	0.0446625	0.0446625	0.0446625	0.0446625	0.0446625	0.0446625	69.38825	1758.837	0.4150298	0.7131925	0.242484	0.0443233	0.713192	0.04432334	0.2868075	0.2424842
17450	-983.071	-171.373	-811.698	0.665101	0.356349	0.217887	0.714131	0.1245126	0.96348	0.7141314	0.2178867	0.3563494	0.6651007	0.05423211	0.07028047	0.03651998	69.38825	0.0615622	0.0298916	0.0298916	0.0298916	0.0298916	0.0298916	0.0298916	0.0912444	0.0912444	0.0912444	0.0912444	0.0912444	0.0912444	0.0455307	0.0455307	0.0455307	0.0455307	0.0455307	0.0455307	69.38825	1758.837	0.4355553	0.3445338	0.482663	0.172803	0.344534	0.1728029	0.6554662	0.4826633
17500	-981.157	-170.566	-810.591	0.554132	0.818695	0.160659	0.596739	0.09348027	0.9589014	0.5967386	0.1606594	0.8186952	0.5541317	0.02226208	0.07121819	0.04109862	69.38825	0.04705428	0.0181532	0.0181532	0.0181532	0.0181532	0.0181532	0.0181532	0.0626124	0.0626124	0.0626124	0.0626124	0.0626124	0.0626124	0.0859011	0.0859011	0.0859011	0.0859011	0.0859011	0.0859011	69.38825	1758.837	0.2381473	0.5855604	0.178598	0.235841	0.58556	0.2358412	0.4144396	0.1785983
17550	-982.308	-170.899	-811.409	0.717696	0.887996	0.202255	0.36584	0.09132976	0.9267116	0.3658397	0.2022551	0.8879963	0.7176959	0.01343857	0.07789119	0.07328844	69.38825	0.03298121	0.0126631	0.0126631	0.0126631	0.0126631	0.0126631	0.0126631	0.0449346	0.0449346	0.0449346	0.0449346	0.0449346	0.0449346	0.109069	0.109069	0.109069	0.109069	0.109069	0.109069	69.38825	1758.837	0.1471434	0.1487628	0.119793	0.731444	0.148763	0.7314442	0.8512372	0.1197929
